image_id,question,answer,data_type,candidates,hallucination_candidates,token_2_visual_evidence,image_source
000000237517,What type of fruit is placed next to the potted plant on the table?,A bowl of fruit is placed next to the potted plant on the table.,vqa_halu_llava,"['bowl', 'placed', 'next_to', 'potted', 'plant', 'table']",['fruit'],"[{'word': 'bowl', 'class': 'object', 'bb_info': [[335.94, 391.03, 477.99, 517.63], [293.51, 309.4, 403.76, 383.84999999999997]]}, {'word': 'placed', 'class': 'action', 'bb_info': [[335.94, 391.03, 477.99, 517.63], [293.51, 309.4, 403.76, 383.84999999999997]]}, {'word': 'next_to', 'class': 'relation', 'bb_info': [[335.94, 391.03, 477.99, 517.63], [293.51, 309.4, 403.76, 383.84999999999997], [1.66, 88.1, 166.23, 507.01]]}, {'word': 'potted', 'class': 'attribute', 'bb_info': [[1.66, 88.1, 166.23, 507.01]]}, {'word': 'plant', 'class': 'object', 'bb_info': [[1.66, 88.1, 166.23, 507.01]]}, {'word': 'table', 'class': 'object', 'bb_info': [[6.02, 296.66, 475.85999999999996, 629.46]]}]",coco-validation
000000295316,Is there a lifeguard tower visible on the beach in this image?,"Yes, there is a lifeguard tower visible on the beach in the image.",vqa_halu_llava,['beach'],"['yes', 'lifeguard', 'tower', 'visible']","[{'word': 'beach', 'class': 'object', 'bb_info': []}]",coco-validation
000000151657,Describe the appearance of the person wearing the tie.,"The person wearing the tie is a man dressed in a suit and tie, which suggests a formal or professional attire.",instruct_nonhalu_llava,"['person', 'wearing', 'tie', 'man', 'dressed', 'suit', 'attire']","['formal', 'professional']","[{'word': 'person', 'class': 'object', 'bb_info': [[198.47, 107.87, 342.28999999999996, 632.8100000000001], [10.09, 16.58, 214.77, 633.51]]}, {'word': 'wearing', 'class': 'action', 'bb_info': [[198.47, 107.87, 342.28999999999996, 632.8100000000001], [10.09, 16.58, 214.77, 633.51], [142.22, 143.67, 179.95, 341.03999999999996]]}, {'word': 'tie', 'class': 'object', 'bb_info': [[142.22, 143.67, 179.95, 341.03999999999996]]}, {'word': 'man', 'class': 'object', 'bb_info': [[198.47, 107.87, 342.28999999999996, 632.8100000000001], [10.09, 16.58, 214.77, 633.51]]}, {'word': 'dressed', 'class': 'action', 'bb_info': [[198.47, 107.87, 342.28999999999996, 632.8100000000001], [10.09, 16.58, 214.77, 633.51], [142.22, 143.67, 179.95, 341.03999999999996]]}, {'word': 'suit', 'class': 'object', 'bb_info': []}, {'word': 'attire', 'class': 'object', 'bb_info': []}]",coco-validation
000000032887,Describe the clothing of the person with the backpack.,"The person with the backpack is wearing a red long-sleeve shirt, blue jeans, and dark shoes. They also have a backpack on and are holding a hiking pole.",instruct_nonhalu_qwen,"['person', 'backpack', 'wearing', 'red', 'long-sleeve', 'shirt', 'blue', 'jeans', 'dark', 'shoes', 'on', 'holding', 'hiking', 'pole']",[],"[{'word': 'person', 'class': 'object', 'bb_info': [[373.29, 119.19, 499.13, 464.53], [96.78, 48.23, 159.22, 195.44]]}, {'word': 'backpack', 'class': 'object', 'bb_info': [[446.66, 159.91, 517.51, 280.23]]}, {'word': 'wearing', 'class': 'action', 'bb_info': [[373.29, 119.19, 499.13, 464.53], [96.78, 48.23, 159.22, 195.44]]}, {'word': 'red', 'class': 'attribute', 'bb_info': [[373.29, 119.19, 499.13, 464.53], [96.78, 48.23, 159.22, 195.44]]}, {'word': 'long-sleeve', 'class': 'attribute', 'bb_info': [[373.29, 119.19, 499.13, 464.53], [96.78, 48.23, 159.22, 195.44]]}, {'word': 'shirt', 'class': 'object', 'bb_info': []}, {'word': 'blue', 'class': 'attribute', 'bb_info': [[373.29, 119.19, 499.13, 464.53], [96.78, 48.23, 159.22, 195.44]]}, {'word': 'jeans', 'class': 'object', 'bb_info': []}, {'word': 'dark', 'class': 'attribute', 'bb_info': [[373.29, 119.19, 499.13, 464.53], [96.78, 48.23, 159.22, 195.44]]}, {'word': 'shoes', 'class': 'object', 'bb_info': []}, {'word': 'on', 'class': 'relation', 'bb_info': [[373.29, 119.19, 499.13, 464.53], [96.78, 48.23, 159.22, 195.44], [446.66, 159.91, 517.51, 280.23]]}, {'word': 'holding', 'class': 'action', 'bb_info': [[373.29, 119.19, 499.13, 464.53], [96.78, 48.23, 159.22, 195.44]]}, {'word': 'hiking', 'class': 'attribute', 'bb_info': [[373.29, 119.19, 499.13, 464.53], [96.78, 48.23, 159.22, 195.44]]}, {'word': 'pole', 'class': 'object', 'bb_info': []}]",coco-validation
000000238013,"Describe the person's opponent on the other side of the court, including what they are wearing and their posture.","The person's opponent is a man wearing a white shirt, who is running towards the ball on the other side of the court. The opponent is in a defensive stance, likely preparing to return the ball or intercept it, as they are actively engaged in the game.",instruct_halu_llava,"['ball', 'side', 'court', 'game']","['opponent', 'man', 'wearing', 'white', 'shirt', 'running', 'towards', 'other', 'defensive', 'stance', 'preparing', 'return', 'intercept', 'actively', 'engaged']","[{'word': 'ball', 'class': 'object', 'bb_info': [[391.79, 135.1, 431.57000000000005, 168.88], [260.24, 315.84, 284.28000000000003, 333.21999999999997]]}, {'word': 'side', 'class': 'object', 'bb_info': []}, {'word': 'court', 'class': 'object', 'bb_info': []}, {'word': 'game', 'class': 'object', 'bb_info': []}]",coco-validation
000000269113,Describe what the dogs are doing in this image.,"Three dogs are playing and running around on a grassy field, appearing energetic and engaged in playful activity.",instruct_nonhalu_qwen,"['three', 'dogs', 'playing', 'running', 'around', 'on', 'grassy', 'field', 'activity']","['energetic', 'engaged', 'playful']","[{'word': 'three', 'class': 'count', 'bb_info': [[433.94, 150.78, 608.49, 368.06], [305.9, 93.61, 405.4, 210.63], [466.48, 194.32, 584.7, 252.76999999999998], [28.18, 78.37, 169.68, 284.44]]}, {'word': 'dogs', 'class': 'object', 'bb_info': [[433.94, 150.78, 608.49, 368.06], [305.9, 93.61, 405.4, 210.63], [466.48, 194.32, 584.7, 252.76999999999998], [28.18, 78.37, 169.68, 284.44]]}, {'word': 'playing', 'class': 'action', 'bb_info': [[433.94, 150.78, 608.49, 368.06], [305.9, 93.61, 405.4, 210.63], [466.48, 194.32, 584.7, 252.76999999999998], [28.18, 78.37, 169.68, 284.44]]}, {'word': 'running', 'class': 'action', 'bb_info': [[433.94, 150.78, 608.49, 368.06], [305.9, 93.61, 405.4, 210.63], [466.48, 194.32, 584.7, 252.76999999999998], [28.18, 78.37, 169.68, 284.44]]}, {'word': 'around', 'class': 'relation', 'bb_info': [[433.94, 150.78, 608.49, 368.06], [305.9, 93.61, 405.4, 210.63], [466.48, 194.32, 584.7, 252.76999999999998], [28.18, 78.37, 169.68, 284.44]]}, {'word': 'on', 'class': 'relation', 'bb_info': [[433.94, 150.78, 608.49, 368.06], [305.9, 93.61, 405.4, 210.63], [466.48, 194.32, 584.7, 252.76999999999998], [28.18, 78.37, 169.68, 284.44]]}, {'word': 'grassy', 'class': 'attribute', 'bb_info': []}, {'word': 'field', 'class': 'object', 'bb_info': []}, {'word': 'activity', 'class': 'action', 'bb_info': [[433.94, 150.78, 608.49, 368.06], [305.9, 93.61, 405.4, 210.63], [466.48, 194.32, 584.7, 252.76999999999998], [28.18, 78.37, 169.68, 284.44]]}]",coco-validation
000000417911,What is the person doing with the surfboard?,"The person is riding a wave on the surfboard, leaning forward with one hand on the board for balance as water splashes around them.",vqa_nonhalu_qwen,"['person', 'riding', 'wave', 'on', 'surfboard', 'leaning', 'forward', 'one', 'hand', 'board', 'water', 'splashes', 'around', 'them']",['balance'],"[{'word': 'person', 'class': 'object', 'bb_info': [[201.03, 38.48, 357.82, 204.88]]}, {'word': 'riding', 'class': 'action', 'bb_info': [[201.03, 38.48, 357.82, 204.88]]}, {'word': 'wave', 'class': 'object', 'bb_info': []}, {'word': 'on', 'class': 'relation', 'bb_info': [[201.03, 38.48, 357.82, 204.88], [244.35, 173.28, 463.78, 274.40999999999997]]}, {'word': 'surfboard', 'class': 'object', 'bb_info': [[244.35, 173.28, 463.78, 274.40999999999997]]}, {'word': 'leaning', 'class': 'action', 'bb_info': [[201.03, 38.48, 357.82, 204.88]]}, {'word': 'forward', 'class': 'attribute', 'bb_info': [[201.03, 38.48, 357.82, 204.88]]}, {'word': 'one', 'class': 'count', 'bb_info': [[201.03, 38.48, 357.82, 204.88]]}, {'word': 'hand', 'class': 'object', 'bb_info': []}, {'word': 'board', 'class': 'object', 'bb_info': [[244.35, 173.28, 463.78, 274.40999999999997]]}, {'word': 'water', 'class': 'object', 'bb_info': []}, {'word': 'splashes', 'class': 'action', 'bb_info': [[201.03, 38.48, 357.82, 204.88], [244.35, 173.28, 463.78, 274.40999999999997]]}, {'word': 'around', 'class': 'relation', 'bb_info': [[201.03, 38.48, 357.82, 204.88], [244.35, 173.28, 463.78, 274.40999999999997]]}, {'word': 'them', 'class': 'object', 'bb_info': [[201.03, 38.48, 357.82, 204.88]]}]",coco-validation
000000338325,What do you notice about this image?,"The image features a large commercial airplane flying through a cloudy sky. The airplane is prominently visible in the scene, occupying a significant portion of the image. The sky appears to be overcast, giving the scene a somewhat gloomy atmosphere. The airplane's wings are clearly visible, indicating its size and structure. The image captures the essence of air travel and the impressive engineering behind these massive machines.",caption_nonhalu_llava,"['airplane', 'large', 'flying', 'cloudy', 'sky', 'prominently', 'visible', 'significant', 'overcast', 'wings', 'clearly', 'size', 'structure']","['commercial', 'gloomy', 'atmosphere', 'travel', 'engineering', 'machines']","[{'word': 'airplane', 'class': 'object', 'bb_info': [[117.6, 140.26, 452.1, 300.27]]}, {'word': 'large', 'class': 'attribute', 'bb_info': [[117.6, 140.26, 452.1, 300.27]]}, {'word': 'flying', 'class': 'action', 'bb_info': [[117.6, 140.26, 452.1, 300.27]]}, {'word': 'cloudy', 'class': 'attribute', 'bb_info': []}, {'word': 'sky', 'class': 'object', 'bb_info': []}, {'word': 'prominently', 'class': 'attribute', 'bb_info': [[117.6, 140.26, 452.1, 300.27]]}, {'word': 'visible', 'class': 'decision_token', 'bb_info': [[117.6, 140.26, 452.1, 300.27]]}, {'word': 'significant', 'class': 'attribute', 'bb_info': [[117.6, 140.26, 452.1, 300.27]]}, {'word': 'overcast', 'class': 'attribute', 'bb_info': []}, {'word': 'wings', 'class': 'object', 'bb_info': [[117.6, 140.26, 452.1, 300.27]]}, {'word': 'clearly', 'class': 'attribute', 'bb_info': [[117.6, 140.26, 452.1, 300.27]]}, {'word': 'size', 'class': 'attribute', 'bb_info': [[117.6, 140.26, 452.1, 300.27]]}, {'word': 'structure', 'class': 'attribute', 'bb_info': [[117.6, 140.26, 452.1, 300.27]]}]",coco-validation
000000050145,What’s going on visually?,"In the image, there is a man standing next to a bicycle, which is parked on the side of the road. The man appears to be wearing a towel around his neck, and he is also holding an umbrella. The scene takes place in an Asian city, as indicated by the presence of Asian writing on the building. There are other people in the background, and a motorcycle is parked nearby. The overall atmosphere suggests a casual and relaxed environment.",caption_nonhalu_llava,"['man', 'standing', 'next', 'bicycle', 'parked', 'side', 'road', 'wearing', 'towel', 'neck', 'scene', 'takes place', 'asian', 'city', 'indicated', 'presence', 'writing', 'building', 'other', 'people', 'background', 'nearby']","['holding', 'umbrella', 'motorcycle', 'casual', 'relaxed', 'environment']","[{'word': 'man', 'class': 'object', 'bb_info': [[203.88, 91.89, 379.28, 319.73], [176.9, 161.08, 220.04000000000002, 225.8], [360.62, 154.01, 388.44, 209.64], [470.0, 157.23, 480.0, 188.53]]}, {'word': 'standing', 'class': 'action', 'bb_info': [[203.88, 91.89, 379.28, 319.73], [176.9, 161.08, 220.04000000000002, 225.8], [360.62, 154.01, 388.44, 209.64], [470.0, 157.23, 480.0, 188.53]]}, {'word': 'next', 'class': 'relation', 'bb_info': [[203.88, 91.89, 379.28, 319.73], [176.9, 161.08, 220.04000000000002, 225.8], [360.62, 154.01, 388.44, 209.64], [470.0, 157.23, 480.0, 188.53], [152.51, 220.22, 371.52, 315.96], [348.73, 178.99, 388.59000000000003, 239.88], [243.14, 196.46, 277.61, 230.69], [390.38, 185.59, 411.03, 210.78]]}, {'word': 'bicycle', 'class': 'object', 'bb_info': [[152.51, 220.22, 371.52, 315.96], [348.73, 178.99, 388.59000000000003, 239.88], [243.14, 196.46, 277.61, 230.69], [390.38, 185.59, 411.03, 210.78]]}, {'word': 'parked', 'class': 'action', 'bb_info': [[152.51, 220.22, 371.52, 315.96], [348.73, 178.99, 388.59000000000003, 239.88], [243.14, 196.46, 277.61, 230.69], [390.38, 185.59, 411.03, 210.78]]}, {'word': 'side', 'class': 'object', 'bb_info': []}, {'word': 'road', 'class': 'object', 'bb_info': []}, {'word': 'wearing', 'class': 'action', 'bb_info': [[203.88, 91.89, 379.28, 319.73], [176.9, 161.08, 220.04000000000002, 225.8], [360.62, 154.01, 388.44, 209.64], [470.0, 157.23, 480.0, 188.53]]}, {'word': 'towel', 'class': 'object', 'bb_info': []}, {'word': 'neck', 'class': 'object', 'bb_info': []}, {'word': 'scene', 'class': 'object', 'bb_info': []}, {'word': 'takes place', 'class': 'action', 'bb_info': []}, {'word': 'asian', 'class': 'attribute', 'bb_info': []}, {'word': 'city', 'class': 'object', 'bb_info': []}, {'word': 'indicated', 'class': 'action', 'bb_info': []}, {'word': 'presence', 'class': 'attribute', 'bb_info': []}, {'word': 'writing', 'class': 'object', 'bb_info': []}, {'word': 'building', 'class': 'object', 'bb_info': []}, {'word': 'other', 'class': 'decision_token', 'bb_info': []}, {'word': 'people', 'class': 'object', 'bb_info': []}, {'word': 'background', 'class': 'object', 'bb_info': []}, {'word': 'nearby', 'class': 'relation', 'bb_info': []}]",coco-validation
000000082986,Describe the setting of this image.,"The image depicts an outdoor scene on a dry, grassy hillside under a bright sky. Several people are gathered, seemingly engaged in playing frisbee, with one person in motion as if throwing. Trees and shrubs dot the landscape, and a metal pole with a bag hanging from it stands near the edge of the hill. The setting feels casual and recreational, likely in a park or open field during warm weather.",caption_nonhalu_qwen,"['outdoor', 'scene', 'dry', 'grassy', 'hillside', 'bright', 'sky', 'several', 'people', 'gathered', 'playing', 'frisbee', 'one', 'person', 'motion', 'throwing', 'trees', 'shrubs', 'landscape', 'metal', 'pole', 'bag', 'hanging', 'edge', 'hill']","['casual', 'recreational', 'park', 'field', 'warm', 'weather']","[{'word': 'outdoor', 'class': 'attribute', 'bb_info': []}, {'word': 'scene', 'class': 'object', 'bb_info': []}, {'word': 'dry', 'class': 'attribute', 'bb_info': []}, {'word': 'grassy', 'class': 'attribute', 'bb_info': []}, {'word': 'hillside', 'class': 'object', 'bb_info': []}, {'word': 'bright', 'class': 'attribute', 'bb_info': []}, {'word': 'sky', 'class': 'object', 'bb_info': []}, {'word': 'several', 'class': 'count', 'bb_info': [[358.13, 90.12, 433.83, 207.89], [589.9, 65.1, 640.0, 242.54], [456.45, 76.27, 543.6, 238.81]]}, {'word': 'people', 'class': 'object', 'bb_info': [[358.13, 90.12, 433.83, 207.89], [589.9, 65.1, 640.0, 242.54], [456.45, 76.27, 543.6, 238.81]]}, {'word': 'gathered', 'class': 'action', 'bb_info': [[358.13, 90.12, 433.83, 207.89], [589.9, 65.1, 640.0, 242.54], [456.45, 76.27, 543.6, 238.81]]}, {'word': 'playing', 'class': 'action', 'bb_info': [[358.13, 90.12, 433.83, 207.89], [589.9, 65.1, 640.0, 242.54], [456.45, 76.27, 543.6, 238.81], [415.16, 48.39, 444.8, 56.81]]}, {'word': 'frisbee', 'class': 'object', 'bb_info': [[415.16, 48.39, 444.8, 56.81]]}, {'word': 'one', 'class': 'count', 'bb_info': [[358.13, 90.12, 433.83, 207.89], [589.9, 65.1, 640.0, 242.54], [456.45, 76.27, 543.6, 238.81]]}, {'word': 'person', 'class': 'object', 'bb_info': [[358.13, 90.12, 433.83, 207.89], [589.9, 65.1, 640.0, 242.54], [456.45, 76.27, 543.6, 238.81]]}, {'word': 'motion', 'class': 'attribute', 'bb_info': [[358.13, 90.12, 433.83, 207.89], [589.9, 65.1, 640.0, 242.54], [456.45, 76.27, 543.6, 238.81]]}, {'word': 'throwing', 'class': 'action', 'bb_info': [[358.13, 90.12, 433.83, 207.89], [589.9, 65.1, 640.0, 242.54], [456.45, 76.27, 543.6, 238.81], [415.16, 48.39, 444.8, 56.81]]}, {'word': 'trees', 'class': 'object', 'bb_info': []}, {'word': 'shrubs', 'class': 'object', 'bb_info': []}, {'word': 'landscape', 'class': 'object', 'bb_info': []}, {'word': 'metal', 'class': 'attribute', 'bb_info': []}, {'word': 'pole', 'class': 'object', 'bb_info': []}, {'word': 'bag', 'class': 'object', 'bb_info': [[159.52, 80.09, 207.35000000000002, 180.39]]}, {'word': 'hanging', 'class': 'action', 'bb_info': [[159.52, 80.09, 207.35000000000002, 180.39]]}, {'word': 'edge', 'class': 'object', 'bb_info': []}, {'word': 'hill', 'class': 'object', 'bb_info': []}]",coco-validation
000000237517,What is the color of the bowls on the dining table?,White,vqa_nonhalu_qwen,['white'],[],"[{'word': 'white', 'class': 'attribute', 'bb_info': [[335.94, 391.03, 477.99, 517.63], [293.51, 309.4, 403.76, 383.84999999999997]]}]",coco-validation
000000546829,Count the number of dogs present on the bench.,One dog is present on the bench.,instruct_nonhalu_qwen,"['one', 'dog', 'present', 'on', 'bench']",[],"[{'word': 'one', 'class': 'count', 'bb_info': [[208.59, 147.46, 293.21000000000004, 289.18]]}, {'word': 'dog', 'class': 'object', 'bb_info': [[208.59, 147.46, 293.21000000000004, 289.18]]}, {'word': 'present', 'class': 'decision_token', 'bb_info': [[208.59, 147.46, 293.21000000000004, 289.18], [119.22, 143.51, 469.15999999999997, 402.92]]}, {'word': 'on', 'class': 'relation', 'bb_info': [[208.59, 147.46, 293.21000000000004, 289.18], [119.22, 143.51, 469.15999999999997, 402.92]]}, {'word': 'bench', 'class': 'object', 'bb_info': [[119.22, 143.51, 469.15999999999997, 402.92]]}]",coco-validation
